SMC0496  0.12  0.413  8.40      1  0 53 42 -73 21 32 13.87  0.12 BS68,SOGLE95
SMC0501  0.12  0.300  8.10      1  0 56 01 -72 21 50 14.25  0.11 H86-166
SMC0502  0.02  0.450 >9.00      1  0 56 14 -74 09 24 16.91  0.13 BS80
SMC0503  0.05  0.325  8.10      1  0 57 20 -71 10 14 14.66  0.13 HW32
SMC0504  0.05  0.300  8.80      1  0 57 22 -71 53 29 15.61  0.11 BS265
SMC0505  0.05  0.250  8.70      1  0 57 38 -73 34 47 15.07  0.11 BS86
SMC0506  0.11  0.325  8.30      1  0 58 10 -73 35 14 13.81  0.11 B93
SMC0507  0.11  0.175  8.30      3  0 58 19 -72 13 10 16.00  0.12 BS269
SMC0508  0.08  0.263  8.05      1  0 58 23 -72 12 43 14.24  0.12 BS270
SMC0509  0.10  0.512  8.60      1  0 59 59 -73 53 42 14.23  0.11 BS97
SMC0510  0.10  0.425  8.70      2  1 01 08 -74 04 25 15.70  0.12 HW42
SMC0513  0.02  0.500  9.00      2  1 02 46 -74 33 28 15.70  0.14 BS108
SMC0514  0.02  0.388  8.35      2  1 03 29 -71 46 22 15.21  0.12 BS111
SMC0515  0.02  0.350  8.80      1  1 03 29 -73 02 39 15.38  0.11 BS110
SMC0516  0.02  0.325  8.40      2  1 03 47 -73 41 39 15.51  0.11 BS113
SMC0517  0.03  0.475  8.20      1  1 04 12 -73 42 57 13.50  0.12 BS120
SMC0519  0.07  0.487  7.60      3  1 04 28 -72 11 06 12.65  0.11 BS123
SMC0521  0.02  0.425  8.40      1  1 05 30 -71 32 04 14.79  0.12 B127
SMC0524  0.07  0.350  8.25      2  1 06 48 -71 54 55 14.99  0.11 BS136
SMC0525  0.10  0.550  8.20      1  1 07 02 -72 37 18 12.98  0.11 B129,SOGLE154
SMC0526  0.08  0.275  8.90      2  1 08 05 -73 31 25 15.48  0.11 B132
SMC0529  0.02  0.338  7.80      2  1 09 01 -73 12 24 14.51  0.11 B134
