|              Name | RAh | RAm |  RAs | DE- | DEd | DEm | DEs | TT |  SFRa |  KLum |                 DM |                Dist | n_clust |      reference |
|           DBSB 88 |  14 |  19 | 37.0 |   - |  65 |  25 |   9 | 99 | -99.0 | -99.0 | 10.677253496727568 |               1.366 |       1 |   heasarc_mwsc |
|          NGC 2362 |   7 |  18 | 43.0 |   - |  24 |  57 |   6 | 99 | -99.0 | -99.0 | 10.691513490831408 |               1.375 |       1 |   heasarc_mwsc |
|  Skiff J0619+18.5 |   6 |  19 | 22.0 |   + |  18 |  30 |   6 | 99 | -99.0 | -99.0 | 10.699395432006183 |  1.3800000000000001 |       1 |   heasarc_mwsc |
|          Basel 20 |   9 |  30 | 59.0 |   - |  56 |  25 |   8 | 99 | -99.0 | -99.0 | 10.699395432006183 |  1.3800000000000001 |       1 |   heasarc_mwsc |
|          Lynga 15 |  11 |  42 | 14.0 |   - |  62 |  30 |   6 | 99 | -99.0 | -99.0 | 10.699395432006183 |  1.3800000000000001 |       1 |   heasarc_mwsc |
|        Dolidze 32 |  18 |  41 | 13.0 |   - |   4 |   2 |   1 | 99 | -99.0 | -99.0 | 10.700968392893156 |               1.381 |       1 |   heasarc_mwsc |
|          Turner 3 |  18 |  17 | 17.0 |   - |  19 |   7 |   2 | 99 | -99.0 | -99.0 | 10.718196176372716 |  1.3920000000000001 |       1 |   heasarc_mwsc |
|        Dolidze 53 |  19 |  46 | 18.0 |   + |  24 |  37 |   9 | 99 | -99.0 | -99.0 | 10.718196176372716 |  1.3920000000000001 |       1 |   heasarc_mwsc |
|          NGC 6231 |  16 |  54 | 14.0 |   - |  41 |  49 |   8 | 99 | -99.0 | -99.0 | 10.719755582119816 |               1.393 |       1 |   heasarc_mwsc |
|          Muzzio 1 |   8 |  57 | 58.0 |   - |  47 |  41 |   7 | 99 | -99.0 | -99.0 | 10.721313868809954 |  1.3940000000000001 |       1 |   heasarc_mwsc |
|          FSR 1754 |  17 |  14 | 58.0 |   - |  39 |   5 |   1 | 99 | -99.0 | -99.0 |  10.73064017839119 |  1.4000000000000001 |       1 |   heasarc_mwsc |
|           BDSB 96 |   7 |   5 | 19.0 |   - |  12 |  19 |   5 | 99 | -99.0 | -99.0 | 10.732190676428871 |               1.401 |       1 |   heasarc_mwsc |
|          NGC 5155 |  13 |  29 | 53.0 |   - |  63 |  27 |   3 | 99 | -99.0 | -99.0 | 10.736835538968933 |  1.4040000000000001 |       1 |   heasarc_mwsc |
|       Feinstein 1 |  11 |   6 | 43.0 |   - |  59 |  49 |   2 | 99 | -99.0 | -99.0 | 10.752247047304405 |               1.414 |       1 |   heasarc_mwsc |
|       Trumpler 18 |  11 |  11 | 35.0 |   - |  60 |  39 |   9 | 99 | -99.0 | -99.0 | 10.764497981968738 |               1.422 |       1 |   heasarc_mwsc |
|        ESO 332-22 |  17 |   7 | 25.0 |   - |  40 |  49 |   0 | 99 | -99.0 | -99.0 | 10.764497981968738 |               1.422 |       1 |   heasarc_mwsc |
|        Dolidze 34 |  18 |  41 | 54.0 |   - |   4 |  16 |   0 | 99 | -99.0 | -99.0 | 10.764497981968738 |               1.422 |       1 |   heasarc_mwsc |
|         Loden 624 |  12 |  26 | 19.0 |   - |  61 |  48 |   0 | 99 | -99.0 | -99.0 |  10.76602450042142 |               1.423 |       1 |   heasarc_mwsc |
|          FSR 0904 |   6 |   7 |  3.0 |   + |  19 |   1 |   3 | 99 | -99.0 | -99.0 | 10.772119865573234 |               1.427 |       1 |   heasarc_mwsc |
|           Basel 8 |   6 |  34 | 12.0 |   + |   8 |   0 |   6 | 99 | -99.0 | -99.0 | 10.779715089859183 |               1.432 |       1 |   heasarc_mwsc |
|      Ruprecht 127 |  17 |  37 | 52.0 |   - |  36 |  18 |   2 | 99 | -99.0 | -99.0 | 10.784259505350056 |               1.435 |       1 |   heasarc_mwsc |
|        Harvard 10 |  16 |  18 | 56.0 |   - |  54 |  55 |   2 | 99 | -99.0 | -99.0 | 10.793319904069946 |               1.441 |       1 |   heasarc_mwsc |
|          NGC 6683 |  18 |  42 | 13.0 |   - |   6 |  12 |   0 | 99 | -99.0 | -99.0 | 10.793319904069946 |               1.441 |       1 |   heasarc_mwsc |
|     Collinder 107 |   6 |  38 | 30.0 |   + |   4 |  38 |   1 | 99 | -99.0 | -99.0 | 10.802342655595186 |               1.447 |       1 |   heasarc_mwsc |
|          DBSB 103 |  16 |  40 |  3.0 |   - |  48 |  46 |   6 | 99 | -99.0 | -99.0 | 10.805341927355874 |               1.449 |       1 |   heasarc_mwsc |
|       Ruprecht 26 |   7 |  37 | 10.0 |   - |  15 |  39 |   6 | 99 | -99.0 | -99.0 | 10.815806874885093 |               1.456 |       1 |   heasarc_mwsc |
|     Collinder 205 |   9 |   0 | 32.0 |   - |  48 |  59 |   4 | 99 | -99.0 | -99.0 |  10.81878761990978 |               1.458 |       1 |   heasarc_mwsc |
|        Dolidze 29 |  18 |  31 | 24.0 |   - |   6 |  38 |   0 | 99 | -99.0 | -99.0 | 10.821764278922185 |                1.46 |       1 |   heasarc_mwsc |
|       Berkeley 47 |  19 |  28 | 28.0 |   + |  17 |  21 |   6 | 99 | -99.0 | -99.0 | 10.824736863109209 |               1.462 |       1 |   heasarc_mwsc |
|        Harvard 16 |  17 |  31 | 16.0 |   - |  36 |  48 |   3 | 99 | -99.0 | -99.0 | 10.832150569216415 |               1.467 |       1 |   heasarc_mwsc |
|          NGC 6520 |  18 |   3 | 27.0 |   - |  27 |  53 |   7 | 99 | -99.0 | -99.0 | 10.839539050007401 |               1.472 |       1 |   heasarc_mwsc |
|       Trumpler 28 |  17 |  37 |  1.0 |   - |  32 |  28 |   8 | 99 | -99.0 | -99.0 | 10.842487417615164 |               1.474 |       1 |   heasarc_mwsc |
|           Sct OB3 |  18 |  24 | 47.0 |   - |  14 |  12 |   0 | 99 | -99.0 | -99.0 | 10.843960101570909 |               1.475 |       1 |   heasarc_mwsc |
|          BDSB 106 |  18 |   1 | 35.0 |   - |  24 |  50 |   1 | 99 | -99.0 | -99.0 | 10.848372170294034 |               1.478 |       1 |   heasarc_mwsc |
|         Pismis 24 |  17 |  25 | 34.0 |   - |  34 |  24 |   0 | 99 | -99.0 | -99.0 | 10.852775292606044 |               1.481 |       1 |   heasarc_mwsc |
|           Sgr OB7 |  18 |  14 | 53.0 |   - |  20 |  19 |   2 | 99 | -99.0 | -99.0 | 10.852775292606044 |               1.481 |       1 |   heasarc_mwsc |
|         Juchert 3 |  19 |   7 | 33.0 |   + |   6 |  17 |   0 | 99 | -99.0 | -99.0 | 10.852775292606044 |               1.481 |       1 |   heasarc_mwsc |
|           ASCC 67 |  11 |  41 | 28.0 |   - |  61 |   0 |   6 | 99 | -99.0 | -99.0 | 10.880456295278407 |                 1.5 |       1 |   heasarc_mwsc |
|         Pismis 20 |  15 |  15 | 23.0 |   - |  59 |   4 |   0 | 99 | -99.0 | -99.0 | 10.881903461216352 |  1.5010000000000001 |       1 |   heasarc_mwsc |
|          FSR 0890 |   6 |  23 |  8.0 |   + |  23 |  11 |   9 | 99 | -99.0 | -99.0 |  10.91207326217277 |               1.522 |       1 |   heasarc_mwsc |
|      Ruprecht 129 |  17 |  47 | 18.0 |   - |  29 |  37 |   0 | 99 | -99.0 | -99.0 | 10.917772668094308 |               1.526 |       1 |   heasarc_mwsc |
|         Loden 694 |  12 |  53 |  4.0 |   - |  60 |  44 |   1 | 99 | -99.0 | -99.0 | 10.919195185282106 |  1.5270000000000001 |       1 |   heasarc_mwsc |
|          NGC 2244 |   6 |  31 | 55.0 |   + |   4 |  56 |   4 | 99 | -99.0 | -99.0 | 10.926293826482924 |               1.532 |       1 |   heasarc_mwsc |
|           Hogg 18 |  14 |  50 | 42.0 |   - |  52 |  16 |   2 | 99 | -99.0 | -99.0 | 10.930541899066027 |  1.5350000000000001 |       1 |   heasarc_mwsc |
|          DBSB 140 |  15 |  10 |  3.0 |   - |  58 |  17 |   2 | 99 | -99.0 | -99.0 | 10.930541899066027 |  1.5350000000000001 |       1 |   heasarc_mwsc |
|          FSR 0888 |   6 |  22 | 14.0 |   + |  23 |  24 |   6 | 99 | -99.0 | -99.0 | 10.931956078477466 |               1.536 |       1 |   heasarc_mwsc |
| vdBergh-Hagen 205 |  16 |  56 |  9.0 |   - |  40 |  40 |   8 | 99 | -99.0 | -99.0 | 10.931956078477466 |               1.536 |       1 |   heasarc_mwsc |
|         Basel 11A |   7 |  17 |  7.0 |   - |  13 |  58 |   9 | 99 | -99.0 | -99.0 | 10.933369337498727 |               1.537 |       1 |   heasarc_mwsc |
| vdBergh-Hagen 150 |  13 |  37 | 53.0 |   - |  63 |  19 |   2 | 99 | -99.0 | -99.0 | 10.933369337498727 |               1.537 |       1 |   heasarc_mwsc |
|        Teutsch 85 |  17 |  13 | 12.0 |   - |  39 |  39 |   6 | 99 | -99.0 | -99.0 | 10.978114717934684 |               1.569 |       1 |   heasarc_mwsc |
|        vdBergh 92 |   7 |   4 |  5.0 |   - |  11 |  31 |   8 | 99 | -99.0 | -99.0 | 10.979498262046167 |                1.57 |       1 |   heasarc_mwsc |
|          Stock 13 |  11 |  12 | 59.0 |   - |  58 |  52 |   8 | 99 | -99.0 | -99.0 | 10.989158466644515 |               1.577 |       1 |   heasarc_mwsc |
|          NGC 5284 |  13 |  46 | 25.0 |   - |  59 |  12 |   0 | 99 | -99.0 | -99.0 | 10.989158466644515 |               1.577 |       1 |   heasarc_mwsc |
|          FSR 1116 |   6 |   0 | 38.0 |   - |  10 |  38 |   4 | 99 | -99.0 | -99.0 | 10.991910650041472 |               1.579 |       1 |   heasarc_mwsc |
|     Collinder 106 |   6 |  37 | 14.0 |   + |   6 |   4 |   2 | 99 | -99.0 | -99.0 | 10.994659349661045 |               1.581 |       1 |   heasarc_mwsc |
|         Roslund 3 |  19 |  58 | 39.0 |   + |  20 |  30 |   8 | 99 | -99.0 | -99.0 | 10.996032395808289 |               1.582 |       1 |   heasarc_mwsc |
|           Sgr OB6 |  18 |  11 | 32.0 |   - |  16 |   0 |   0 | 99 | -99.0 | -99.0 | 11.012441585300468 |               1.594 |       1 |   heasarc_mwsc |
|          FSR 0106 |  17 |  51 | 16.0 |   + |  11 |   9 |   7 | 99 | -99.0 | -99.0 | 11.015164435073551 |               1.596 |       1 |   heasarc_mwsc |
|           SAI 118 |  13 |  43 | 10.0 |   - |  63 |   9 |   6 | 99 | -99.0 | -99.0 | 11.023312558741093 |               1.602 |       1 |   heasarc_mwsc |
|      Ruprecht 102 |  12 |  13 | 34.0 |   - |  62 |  43 |   8 | 99 | -99.0 | -99.0 | 11.032780220495148 |               1.609 |       1 |   heasarc_mwsc |
|      Ruprecht 167 |  14 |  18 | 22.0 |   - |  58 |  59 |   3 | 99 | -99.0 | -99.0 | 11.032780220495148 |               1.609 |       1 |   heasarc_mwsc |
|            Bica 3 |  18 |  26 |  4.0 |   - |  13 |   3 |   0 | 99 | -99.0 | -99.0 | 11.039517651930257 |               1.614 |       1 |   heasarc_mwsc |
|          DBSB 108 |  17 |  11 | 19.0 |   - |  45 |  54 |   0 | 99 | -99.0 | -99.0 | 11.047575072713155 |                1.62 |       1 |   heasarc_mwsc |
|          Stock 16 |  13 |  18 | 47.0 |   - |  62 |  30 |   6 | 99 | -99.0 | -99.0 | 11.060938022019787 |  1.6300000000000001 |       1 |   heasarc_mwsc |
| vdBergh-Hagen 200 |  16 |  49 | 56.0 |   - |  44 |  12 |   3 | 99 | -99.0 | -99.0 | 11.064930923683342 |               1.633 |       1 |   heasarc_mwsc |
|           DBSB 50 |  10 |  13 | 40.0 |   - |  59 |   1 |   3 | 99 | -99.0 | -99.0 | 11.066260260981984 |  1.6340000000000001 |       1 |   heasarc_mwsc |
|          NGC 2175 |   6 |   9 | 41.0 |   + |  20 |  30 |   3 | 99 | -99.0 | -99.0 | 11.068916496676522 |  1.6360000000000001 |       1 |   heasarc_mwsc |
|          NGC 6611 |  18 |  18 | 41.0 |   - |  13 |  46 |   8 | 99 | -99.0 | -99.0 | 11.082149154381256 |  1.6460000000000001 |       1 |   heasarc_mwsc |
|          NGC 2483 |   7 |  55 | 41.0 |   - |  27 |  54 |   3 | 99 | -99.0 | -99.0 | 11.086103278222595 |               1.649 |       1 |   heasarc_mwsc |
|          NGC 2129 |   6 |   1 |  6.0 |   + |  23 |  20 |   4 | 99 | -99.0 | -99.0 |  11.08873536631397 |               1.651 |       1 |   heasarc_mwsc |
|          FSR 0101 |  18 |  49 | 14.0 |   + |   2 |  46 |   0 | 99 | -99.0 | -99.0 | 11.096612542096686 |               1.657 |       1 |   heasarc_mwsc |
|          FSR 0931 |   6 |  13 |  0.0 |   + |  15 |  55 |   8 | 99 | -99.0 | -99.0 | 11.099231930121803 |               1.659 |       1 |   heasarc_mwsc |
|          NGC 4103 |  12 |   6 | 40.0 |   - |  61 |  15 |   0 | 99 | -99.0 | -99.0 | 11.099231930121803 |               1.659 |       1 |   heasarc_mwsc |
|          NGC 4439 |  12 |  28 | 28.0 |   - |  60 |   6 |   6 | 99 | -99.0 | -99.0 | 11.099231930121803 |               1.659 |       1 |   heasarc_mwsc |
|          NGC 3590 |  11 |  13 |  2.0 |   - |  60 |  46 |   5 | 99 | -99.0 | -99.0 | 11.100540440200277 |  1.6600000000000001 |       1 |   heasarc_mwsc |
|          NGC 5045 |  13 |  14 | 31.0 |   - |  63 |  25 |   2 | 99 | -99.0 | -99.0 |  11.10315509724046 |  1.6620000000000001 |       1 |   heasarc_mwsc |
|           Hogg 12 |  11 |  12 | 14.0 |   - |  60 |  45 |   9 | 99 | -99.0 | -99.0 | 11.105766609773525 |  1.6640000000000001 |       1 |   heasarc_mwsc |
|          Pismis 6 |   8 |  39 |  4.0 |   - |  46 |  14 |   1 | 99 | -99.0 | -99.0 | 11.110980231508599 |               1.668 |       1 |   heasarc_mwsc |
|         Roslund 2 |  19 |  45 | 16.0 |   + |  23 |  54 |   0 | 99 | -99.0 | -99.0 | 11.110980231508599 |               1.668 |       1 |   heasarc_mwsc |
|           DBSB 47 |  10 |  15 | 38.0 |   - |  60 |  18 |   6 | 99 | -99.0 | -99.0 | 11.112281683396233 |               1.669 |       1 |   heasarc_mwsc |
|          DBSB 116 |  17 |   9 | 36.0 |   - |  41 |  35 |   7 | 99 | -99.0 | -99.0 | 11.112281683396233 |               1.669 |       1 |   heasarc_mwsc |
|  vdBergh-Hagen 87 |  10 |   4 | 34.0 |   - |  55 |  24 |   6 | 99 | -99.0 | -99.0 | 11.114882249466959 |               1.671 |       1 |   heasarc_mwsc |
|           DBSB 35 |   9 |  15 | 10.0 |   - |  47 |  27 |   9 | 99 | -99.0 | -99.0 | 11.123959782463409 |               1.678 |       1 |   heasarc_mwsc |
|          NGC 3766 |  11 |  36 | 18.0 |   - |  61 |  36 |   9 | 99 | -99.0 | -99.0 | 11.132999526036787 |               1.685 |       1 |   heasarc_mwsc |
|          Basel 17 |  11 |  10 | 32.0 |   - |  59 |   2 |   0 | 99 | -99.0 | -99.0 |  11.14840921158838 |               1.697 |       1 |   heasarc_mwsc |
|     Dutra-Bica 13 |  17 |  55 | 20.0 |   - |  29 |  23 |   3 | 99 | -99.0 | -99.0 | 11.149688429539669 |               1.698 |       1 |   heasarc_mwsc |
| vdBergh-Hagen 245 |  17 |  46 | 16.0 |   - |  29 |  42 |   0 | 99 | -99.0 | -99.0 | 11.150966894345228 |               1.699 |       1 |   heasarc_mwsc |
|           ASCC 61 |  10 |  46 | 10.0 |   - |  56 |  50 |   4 | 99 | -99.0 | -99.0 | 11.154797778742843 |               1.702 |       1 |   heasarc_mwsc |
|       Ruprecht 78 |   9 |  29 |  2.0 |   - |  53 |  42 |   6 | 99 | -99.0 | -99.0 |  11.15989513415752 |               1.706 |       1 |   heasarc_mwsc |
|          NGC 6664 |  18 |  36 | 32.0 |   - |   8 |  12 |   6 | 99 | -99.0 | -99.0 |  11.16243933176493 |               1.708 |       1 |   heasarc_mwsc |
|          DBSB 174 |  16 |  48 | 11.0 |   - |  45 |  21 |   0 | 99 | -99.0 | -99.0 | 11.164980551960767 |                1.71 |       1 |   heasarc_mwsc |
|          NGC 2659 |   8 |  42 | 34.0 |   - |  44 |  59 |   1 | 99 | -99.0 | -99.0 | 11.168786814827552 |               1.713 |       1 |   heasarc_mwsc |
| vdBergh-Hagen 217 |  17 |  16 | 19.0 |   - |  40 |  48 |   6 | 99 | -99.0 | -99.0 | 11.181426387240144 |               1.723 |       1 |   heasarc_mwsc |
|           Stock 8 |   5 |  28 |  8.0 |   + |  34 |  25 |   4 | 99 | -99.0 | -99.0 | 11.191485339376971 |               1.731 |       1 |   heasarc_mwsc |
|           BDSB 13 |  19 |  24 | 32.0 |   + |  20 |  47 |   7 | 99 | -99.0 | -99.0 | 11.196497395634463 |               1.735 |       1 |   heasarc_mwsc |
|          FSR 0807 |   5 |  36 | 39.0 |   + |  31 |  50 |   4 | 99 | -99.0 | -99.0 | 11.215190243431472 |                1.75 |       1 |   heasarc_mwsc |
|           Hogg 21 |  16 |  45 | 36.0 |   - |  47 |  44 |   8 | 99 | -99.0 | -99.0 | 11.215190243431472 |                1.75 |       1 |   heasarc_mwsc |
|            Hogg 9 |  10 |  58 | 25.0 |   - |  59 |   3 |   2 | 99 | -99.0 | -99.0 |  11.21643073041723 |  1.7510000000000001 |       1 |   heasarc_mwsc |
|       Grasdalen 1 |  16 |  23 | 40.0 |   - |  24 |  27 |   3 | 99 | -99.0 | -99.0 | 11.230029520380146 |               1.762 |       1 |   heasarc_mwsc |
|          BDSB 111 |  18 |   2 |  5.0 |   - |  21 |  46 |   5 | 99 | -99.0 | -99.0 |  11.23126156149661 |  1.7630000000000001 |       1 |   heasarc_mwsc |
|        Czernik 38 |  18 |  49 | 47.0 |   + |   4 |  57 |   6 | 99 | -99.0 | -99.0 |  11.23126156149661 |  1.7630000000000001 |       1 |   heasarc_mwsc |
|          NGC 6823 |  19 |  43 |  8.0 |   + |  23 |  18 |   0 | 99 | -99.0 | -99.0 | 11.232492903979004 |               1.764 |       1 |   heasarc_mwsc |
|           Pup OB3 |   8 |  16 | 57.0 |   - |  35 |  52 |   0 | 99 | -99.0 | -99.0 | 11.237411303385272 |               1.768 |       1 |   heasarc_mwsc |
|           Lynga 6 |  16 |   4 | 53.0 |   - |  51 |  55 |   5 | 99 | -99.0 | -99.0 | 11.241092805950373 |  1.7710000000000001 |       1 |   heasarc_mwsc |
|          NGC 2367 |   7 |  20 | 13.0 |   - |  21 |  51 |   9 | 99 | -99.0 | -99.0 | 11.242318587755161 |               1.772 |       1 |   heasarc_mwsc |
|          NGC 6357 |  17 |  24 | 41.0 |   - |  34 |  12 |   8 | 99 | -99.0 | -99.0 | 11.243543678004588 |  1.7730000000000001 |       1 |   heasarc_mwsc |
|          Bochum 5 |   7 |  31 |  5.0 |   - |  16 |  54 |   9 | 99 | -99.0 | -99.0 | 11.245991786955564 |  1.7750000000000001 |       1 |   heasarc_mwsc |
|           Hogg 20 |  16 |  44 | 33.0 |   - |  47 |  39 |   3 | 99 | -99.0 | -99.0 | 11.248437139026507 |  1.7770000000000001 |       1 |   heasarc_mwsc |
|           Cir OB1 |  14 |  45 |  0.0 |   - |  62 |  55 |   5 | 99 | -99.0 | -99.0 | 11.255756715876771 |  1.7830000000000001 |       1 |   heasarc_mwsc |
|           BDSB 88 |   6 |  54 | 34.0 |   - |   4 |  31 |   8 | 99 | -99.0 | -99.0 | 11.265477929245158 |  1.7910000000000001 |       1 |   heasarc_mwsc |
|          NGC 6067 |  16 |  13 | 12.0 |   - |  54 |  13 |   2 | 99 | -99.0 | -99.0 | 11.267901447810914 |               1.793 |       1 |   heasarc_mwsc |
|        Antalova 4 |  17 |  32 | 44.0 |   - |  32 |  57 |   3 | 99 | -99.0 | -99.0 |  11.27877393321522 |               1.802 |       1 |   heasarc_mwsc |
|          FSR 1518 |   9 |  59 | 31.0 |   - |  54 |  30 |   6 | 99 | -99.0 | -99.0 | 11.299163495317416 |               1.819 |       1 |   heasarc_mwsc |
|          NGC 5138 |  13 |  27 | 11.0 |   - |  59 |   1 |   8 | 99 | -99.0 | -99.0 | 11.299163495317416 |               1.819 |       1 |   heasarc_mwsc |
|        Loden 1375 |  14 |  44 | 20.0 |   - |  63 |  24 |   3 | 99 | -99.0 | -99.0 | 11.299163495317416 |               1.819 |       1 |   heasarc_mwsc |
|           ASCC 93 |  18 |   8 | 10.0 |   - |  22 |  16 |   8 | 99 | -99.0 | -99.0 | 11.312255448652145 |                1.83 |       1 |   heasarc_mwsc |
|          FSR 0850 |   5 |  45 |  7.0 |   + |  24 |  44 |   3 | 99 | -99.0 | -99.0 | 11.319363384326117 |               1.836 |       1 |   heasarc_mwsc |
|        ESO 332-11 |  16 |  56 |  6.0 |   - |  40 |  46 |   8 | 99 | -99.0 | -99.0 | 11.325268942520072 |               1.841 |       1 |   heasarc_mwsc |
|          NGC 6318 |  17 |  16 | 11.0 |   - |  39 |  25 |   0 | 99 | -99.0 | -99.0 | 11.325268942520072 |               1.841 |       1 |   heasarc_mwsc |
|          FSR 0069 |  18 |  45 | 23.0 |   - |  10 |  27 |   6 | 99 | -99.0 | -99.0 |  11.33350983442044 |               1.848 |       1 |   heasarc_mwsc |
|           ASCC 17 |   5 |  25 | 19.0 |   + |  30 |  10 |   9 | 99 | -99.0 | -99.0 | 11.335858642015069 |                1.85 |       1 |   heasarc_mwsc |
|     Collinder 347 |  17 |  46 | 23.0 |   - |  29 |  19 |   5 | 99 | -99.0 | -99.0 | 11.338204911729576 |               1.852 |       1 |   heasarc_mwsc |
|        Schuster 1 |  10 |   4 | 36.0 |   - |  55 |  51 |   4 | 99 | -99.0 | -99.0 | 11.351064274481214 |               1.863 |       1 |   heasarc_mwsc |
|           DBSB 39 |   9 |  24 | 25.0 |   - |  53 |   8 |   2 | 99 | -99.0 | -99.0 | 11.352229540089812 |               1.864 |       1 |   heasarc_mwsc |
|            IC 446 |   6 |  31 |  2.0 |   + |  10 |  26 |   1 | 99 | -99.0 | -99.0 | 11.360368937500049 |               1.871 |       1 |   heasarc_mwsc |
|           Danks 1 |  13 |  12 | 31.0 |   - |  62 |  42 |   5 | 99 | -99.0 | -99.0 | 11.362688886876185 |               1.873 |       1 |   heasarc_mwsc |
|          FSR 0034 |  18 |  58 | 44.0 |   - |  26 |  47 |   6 | 99 | -99.0 | -99.0 | 11.365006360318688 |               1.875 |       1 |   heasarc_mwsc |
|          FSR 0846 |   5 |  48 | 50.0 |   + |  26 |  21 |   9 | 99 | -99.0 | -99.0 | 11.371943977751894 |               1.881 |       1 |   heasarc_mwsc |
|          NGC 2910 |   9 |  30 | 29.0 |   - |  52 |  55 |   5 | 99 | -99.0 | -99.0 | 11.373098095456193 |  1.8820000000000001 |       1 |   heasarc_mwsc |
|        vdBergh 85 |   6 |  46 | 55.0 |   + |   1 |  19 |   5 | 99 | -99.0 | -99.0 | 11.385753069818985 |               1.893 |       1 |   heasarc_mwsc |
|          NGC 6604 |  18 |  18 |  2.0 |   - |  12 |  14 |   3 | 99 | -99.0 | -99.0 | 11.388046071520456 |               1.895 |       1 |   heasarc_mwsc |
|         DB2001 41 |  17 |  30 | 24.0 |   - |  33 |  11 |   4 | 99 | -99.0 | -99.0 | 11.398334720242278 |  1.9040000000000001 |       1 |   heasarc_mwsc |
